movie,year,genre,color,language,country,rating,duration,budget
Saving Silverman,2001,Comedy,Color,English,USA,PG-13,96,"$22,000,000.00 "
My Life in Ruins,2009,Comedy,Color,English,USA,PG-13,98,"$17,000,000.00 "
End of Days,1999,Action,Color,English,USA,R,121,"$83,000,000.00 "
Legends of Oz: Dorothy's Return,2013,Adventure,Color,English,USA,PG,88,"$70,000,000.00 "
12 Rounds,2009,Action,Color,English,USA,PG-13,108,"$22,000,000.00 "
Moms' Night Out,2014,Comedy,Color,English,USA,PG,98,"$5,000,000.00 "
Paul Blart: Mall Cop,2009,Action,Color,English,USA,PG,91,"$26,000,000.00 "
Cursed,2005,Comedy,Color,English,USA,PG-13,99,"$35,000,000.00 "
Agent Cody Banks,2003,Action,Color,English,USA,PG,102,"$26,000,000.00 "
47 Ronin,2013,Action,Color,English,USA,PG-13,128,"$175,000,000.00 "
Repo Men,2010,Action,Color,English,USA,R,119,"$32,000,000.00 "
Hannibal Rising,2007,Crime,Color,English,UK,R,131,"$50,000,000.00 "
What's Your Number?,2011,Comedy,Color,English,USA,R,117,"$20,000,000.00 "
London Has Fallen,2016,Action,Color,English,UK,R,99,"$60,000,000.00 "
Sanctum,2011,Adventure,Color,English,USA,R,108,"$30,000,000.00 "
Next Day Air,2009,Action,Color,English,USA,R,84,"$3,000,000.00 "
Into the Storm,2014,Action,Color,English,USA,PG-13,89,"$50,000,000.00 "
Red Planet,2000,Action,Color,English,USA,PG-13,106,"$70,000,000.00 "
Love Ranch,2010,Comedy,Color,English,USA,R,117,"$25,000,000.00 "
Think Like a Man Too,2014,Comedy,Color,English,USA,PG-13,106,"$24,000,000.00 "
Sorority Row,2009,Horror,Color,English,USA,R,101,"$16,000,000.00 "
Endless Love,2014,Drama,Color,English,USA,PG-13,104,"$20,000,000.00 "
Mirrors,2008,Horror,Color,English,USA,R,112,"$35,000,000.00 "
Planet 51,2009,Adventure,Color,English,Spain,PG,91,"$70,000,000.00 "
Joe Dirt,2001,Adventure,Color,English,USA,PG-13,91,"$17,700,000.00 "
Mr. Deeds,2002,Comedy,Color,English,USA,PG-13,96,"$50,000,000.00 "
Gothika,2003,Horror,Color,English,USA,R,98,"$40,000,000.00 "
Four Christmases,2008,Comedy,Color,English,Germany,PG-13,88,"$80,000,000.00 "
Employee of the Month,2006,Comedy,Color,English,USA,PG-13,103,"$12,000,000.00 "
The Adventurer: The Curse of the Midas Box,2013,Adventure,Color,English,UK,PG,100,"$25,000,000.00 "
Good,2008,Drama,Color,English,UK,R,92,"$15,000,000.00 "
A Cinderella Story,2004,Comedy,Color,English,USA,PG,95,"$20,000,000.00 "
The Texas Chainsaw Massacre: The Beginning,2006,Horror,Color,English,USA,R,83,"$16,000,000.00 "
Hard Rain,1998,Action,Color,English,USA,R,97,"$70,000,000.00 "
Made of Honor,2008,Comedy,Color,English,USA,PG-13,101,"$40,000,000.00 "
The Nutcracker,1993,Family,Color,English,USA,G,92,"$19,000,000.00 "
I Know What You Did Last Summer,1997,Horror,Color,English,USA,R,99,"$17,000,000.00 "
By the Sea,2015,Drama,Color,English,USA,R,122,"$10,000,000.00 "
Clockstoppers,2002,Action,Color,English,USA,PG,94,"$26,000,000.00 "
Paranormal Activity: The Marked Ones,2014,Fantasy,Color,English,USA,R,101,"$5,000,000.00 "
Justin Bieber: Never Say Never,2011,Documentary,Color,English,USA,G,115,"$13,000,000.00 "
The Rite,2011,Drama,Color,English,USA,PG-13,114,"$37,000,000.00 "
The Reaping,2007,Horror,Color,English,USA,R,99,"$40,000,000.00 "
And So It Goes,2014,Comedy,Color,English,USA,PG-13,94,"$18,000,000.00 "
Angel Eyes,2001,Drama,Color,English,USA,R,102,"$38,000,000.00 "
American Dreamz,2006,Comedy,Color,English,USA,PG-13,107,"$19,000,000.00 "
Blackhat,2015,Action,Color,English,USA,R,133,"$70,000,000.00 "
The Counselor,2013,Crime,Color,English,USA,R,138,"$25,000,000.00 "
Case 39,2009,Horror,Color,English,USA,R,109,"$27,000,000.00 "
The Postman,1997,Action,Color,English,USA,R,177,"$80,000,000.00 "
Grown Ups,2010,Comedy,Color,English,USA,PG-13,102,"$80,000,000.00 "
Analyze That,2002,Comedy,Color,English,USA,R,96,"$60,000,000.00 "
Pan,2015,Adventure,Color,English,USA,PG,111,"$150,000,000.00 "
Pan,2015,Adventure,Color,English,USA,PG,111,"$150,000,000.00 "
Pan,2015,Adventure,Color,English,USA,PG,111,"$150,000,000.00 "
Hudson Hawk,1991,Action,Color,English,USA,R,100,"$70,000,000.00 "
Dumb and Dumber To,2014,Comedy,Color,English,USA,PG-13,109,"$35,000,000.00 "
Identity Thief,2013,Comedy,Color,English,USA,R,120,"$35,000,000.00 "
The Benchwarmers,2006,Comedy,Color,English,USA,PG-13,75,"$33,000,000.00 "
Evan Almighty,2007,Comedy,Color,English,USA,PG,96,"$175,000,000.00 "
Boys and Girls,2000,Comedy,Color,English,USA,PG-13,94,"$16,000,000.00 "
Fat Albert,2004,Comedy,Color,English,USA,PG,93,"$26,000,000.00 "
The Huntsman: Winter's War,2016,Action,Color,English,USA,PG-13,120,"$115,000,000.00 "
Teenage Mutant Ninja Turtles,2014,Action,Color,English,USA,PG-13,101,"$125,000,000.00 "
Teenage Mutant Ninja Turtles,2014,Action,Color,English,USA,PG-13,101,"$125,000,000.00 "
Deuces Wild,2002,Action,Color,English,USA,R,96,"$10,000,000.00 "
Fantastic Four,2015,Action,Color,English,USA,PG-13,100,"$120,000,000.00 "
Fantastic Four,2015,Action,Color,English,USA,PG-13,100,"$120,000,000.00 "
Something Borrowed,2011,Comedy,Color,English,USA,PG-13,112,"$35,000,000.00 "
Teenage Mutant Ninja Turtles III,1993,Action,Color,English,USA,PG,96,"$17,000,000.00 "
Sphere,1998,Drama,Color,English,USA,PG-13,134,"$75,000,000.00 "
Georgia Rule,2007,Comedy,Color,English,USA,R,113,"$20,000,000.00 "
Priest,2011,Action,Color,English,USA,PG-13,87,"$60,000,000.00 "
Collateral Damage,2002,Action,Color,English,USA,R,108,"$85,000,000.00 "
"Dude, Where's My Car?",2000,Comedy,Color,English,USA,PG-13,83,"$13,000,000.00 "
The Dilemma,2011,Comedy,Color,English,USA,PG-13,111,"$70,000,000.00 "
Thunderbirds,2004,Action,Color,English,UK,PG,95,"$57,000,000.00 "
Beverly Hills Chihuahua,2008,Adventure,Color,English,USA,PG,91,"$20,000,000.00 "
Very Bad Things,1998,Comedy,Color,English,USA,R,100,"$10,000,000.00 "
Victor Frankenstein,2015,Drama,Color,English,USA,PG-13,110,"$40,000,000.00 "
Get Hard,2015,Comedy,Color,English,USA,R,107,"$40,000,000.00 "
Victor Frankenstein,2015,Drama,Color,English,USA,PG-13,110,"$40,000,000.00 "
Victor Frankenstein,2015,Drama,Color,English,USA,PG-13,110,"$40,000,000.00 "
Blade: Trinity,2004,Action,Color,English,USA,R,122,"$65,000,000.00 "
The Fourth Kind,2009,Mystery,Color,English,USA,PG-13,98,"$10,000,000.00 "
Pompeii,2014,Action,Color,English,Canada,PG-13,105,"$80,000,000.00 "
See Spot Run,2001,Action,Color,English,USA,PG,94,"$35,000,000.00 "
The Brothers Solomon,2007,Comedy,Color,English,USA,R,93,"$10,000,000.00 "
Scooby-Doo,2002,Adventure,Color,English,USA,PG,86,"$84,000,000.00 "
The Divide,2011,Drama,Color,English,Germany,R,122,"$3,000,000.00 "
Just My Luck,2006,Comedy,Color,English,USA,PG-13,103,"$28,000,000.00 "
The Stepford Wives,2004,Comedy,Color,English,USA,PG-13,93,"$90,000,000.00 "
That's My Boy,2012,Comedy,Color,English,USA,R,116,"$70,000,000.00 "
The Back-up Plan,2010,Comedy,Color,English,USA,PG-13,104,"$35,000,000.00 "
Snow Dogs,2002,Adventure,Color,English,Canada,PG,99,"$35,000,000.00 "
The 6th Day,2000,Action,Color,English,USA,PG-13,123,"$82,000,000.00 "
Valentine's Day,2010,Comedy,Color,English,USA,PG-13,125,"$52,000,000.00 "
Mission to Mars,2000,Adventure,Color,English,USA,PG,114,"$90,000,000.00 "
Annabelle,2014,Horror,Color,English,USA,R,99,"$6,500,000.00 "
The Wedding Planner,2001,Comedy,Color,English,Germany,PG-13,103,"$35,000,000.00 "
Lost in Space,1998,Action,Color,English,USA,PG-13,130,"$80,000,000.00 "
Snake Eyes,1998,Crime,Color,English,USA,R,98,"$69,000,000.00 "
The League of Extraordinary Gentlemen,2003,Action,Black and White,English,USA,PG-13,110,"$78,000,000.00 "
Just Married,2003,Comedy,Color,English,USA,PG-13,95,"$18,000,000.00 "
The Green Inferno,2013,Adventure,Color,English,USA,R,100,"$6,000,000.00 "
Anaconda,1997,Action,Color,English,USA,PG-13,89,"$45,000,000.00 "
Life or Something Like It,2002,Comedy,Color,English,USA,PG-13,103,"$40,000,000.00 "
You Again,2010,Comedy,Color,English,USA,PG,105,"$20,000,000.00 "
The Watch,2012,Action,Color,English,USA,R,102,"$68,000,000.00 "
The Watch,2012,Action,Color,English,USA,R,102,"$68,000,000.00 "
Scary Movie 2,2001,Comedy,Color,English,USA,R,83,"$45,000,000.00 "
Stonewall,2015,Drama,Color,English,USA,R,129,"$13,500,000.00 "
On the Line,2001,Comedy,Color,English,USA,PG,85,"$16,000,000.00 "
The Big Hit,1998,Action,Color,English,USA,R,91,"$13,000,000.00 "
Free Birds,2013,Adventure,Color,English,USA,PG,91,"$55,000,000.00 "
Skin Trade,2014,Action,Color,English,Thailand,R,96,"$9,000,000.00 "
The Skulls,2000,Action,Color,English,USA,PG-13,106,"$15,000,000.00 "
New in Town,2009,Comedy,Color,English,USA,PG,97,"$8,000,000.00 "
Jupiter Ascending,2015,Action,Color,English,USA,PG-13,127,"$176,000,000.00 "
Alpha and Omega,2010,Adventure,Color,English,USA,PG,90,"$20,000,000.00 "
Johnson Family Vacation,2004,Comedy,Color,English,USA,PG-13,97,"$12,000,000.00 "
Premonition,2007,Drama,Color,English,USA,PG-13,96,"$20,000,000.00 "
Gamer,2009,Action,Color,English,USA,R,95,"$50,000,000.00 "
A Guy Thing,2003,Comedy,Color,English,USA,PG-13,101,"$20,000,000.00 "
Whatever It Takes,2000,Comedy,Color,English,USA,PG-13,94,"$15,000,000.00 "
The Vatican Tapes,2015,Horror,Color,English,USA,PG-13,91,"$8,495,000.00 "
The Perfect Match,2016,Comedy,Color,English,USA,R,96,"$5,000,000.00 "
Transformers: Age of Extinction,2014,Action,Color,English,USA,PG-13,165,"$210,000,000.00 "
Seed of Chucky,2004,Comedy,Color,English,Romania,R,88,"$12,000,000.00 "
Winter's Tale,2014,Drama,Color,English,USA,PG-13,118,"$60,000,000.00 "
Righteous Kill,2008,Action,Color,English,USA,R,101,"$60,000,000.00 "
Deuce Bigalow: Male Gigolo,1999,Comedy,Color,English,USA,R,88,"$17,000,000.00 "
What's the Worst That Could Happen?,2001,Comedy,Color,English,USA,PG-13,94,"$45,000,000.00 "
Meet Dave,2008,Adventure,Color,English,USA,PG,90,"$60,000,000.00 "
Nutty Professor II: The Klumps,2000,Comedy,Color,English,USA,PG-13,109,"$65,000,000.00 "
Saw V,2008,Horror,Color,English,USA,R,95,"$10,800,000.00 "
The Box,2009,Drama,Color,English,USA,PG-13,115,"$16,000,000.00 "
The Last Days on Mars,2013,Horror,Color,English,UK,R,98,"$7,000,000.00 "
Flubber,1997,Comedy,Color,English,USA,PG,90,"$80,000,000.00 "
Catch That Kid,2004,Comedy,Color,English,USA,PG,91,"$18,000,000.00 "
Superstar,1999,Comedy,Color,English,USA,PG-13,81,"$14,000,000.00 "
Domino,2005,Action,Color,English,France,R,127,"$50,000,000.00 "
Ride Along 2,2016,Action,Color,English,USA,PG-13,102,"$40,000,000.00 "
Love Happens,2009,Drama,Color,English,USA,PG-13,109,"$18,000,000.00 "
Alexander,2004,Action,Color,English,Germany,R,206,"$155,000,000.00 "
The Perfect Man,2005,Comedy,Color,English,USA,PG,100,"$25,000,000.00 "
The Covenant,2006,Action,Color,English,USA,PG-13,97,"$20,000,000.00 "
Ghost Rider,2007,Action,Color,English,USA,PG-13,123,"$110,000,000.00 "
G-Force,2009,Action,Color,English,USA,PG,88,"$150,000,000.00 "
Valentine,2001,Horror,Color,English,USA,R,96,"$10,000,000.00 "
Alvin and the Chipmunks: The Squeakquel,2009,Animation,Color,English,USA,PG,88,"$75,000,000.00 "
Pixels,2015,Action,Color,English,USA,PG-13,106,"$88,000,000.00 "
Your Highness,2011,Adventure,Color,English,USA,R,102,"$49,900,000.00 "
Cop Out,2010,Action,Color,English,USA,R,107,"$37,000,000.00 "
Crocodile Dundee II,1988,Action,Color,English,Australia,PG,108,"$15,800,000.00 "
The Boss,2016,Comedy,Color,English,USA,R,99,"$29,000,000.00 "
Doom,2005,Action,Color,English,UK,R,113,"$60,000,000.00 "
102 Dalmatians,2000,Adventure,Color,English,USA,G,100,"$85,000,000.00 "
The Virginity Hit,2010,Comedy,Color,English,USA,R,86,"$3,400,000.00 "
The Adventures of Rocky & Bullwinkle,2000,Adventure,Color,English,USA,PG,92,"$76,000,000.00 "
Stigmata,1999,Horror,Color,English,USA,R,103,"$29,000,000.00 "
Man of the House,2005,Action,Color,English,USA,PG-13,100,"$40,000,000.00 "
How Do You Know,2010,Comedy,Color,English,USA,PG-13,121,"$120,000,000.00 "
Big Momma's House 2,2006,Comedy,Color,English,USA,PG-13,99,"$40,000,000.00 "
The Country Bears,2002,Comedy,Color,English,USA,G,88,"$35,000,000.00 "
The Nut Job,2014,Adventure,Color,English,Canada,PG,85,"$42,000,000.00 "
The Smurfs 2,2013,Adventure,Color,English,USA,PG,105,"$105,000,000.00 "
Stealth,2005,Action,Color,English,USA,PG-13,121,"$135,000,000.00 "
Vampire in Brooklyn,1995,Comedy,Color,English,USA,R,100,"$20,000,000.00 "
House at the End of the Street,2012,Drama,Color,English,Canada,PG-13,101,"$6,900,000.00 "
The Smurfs,2011,Adventure,Color,English,USA,PG,103,"$110,000,000.00 "
Land of the Lost,2009,Adventure,Color,English,USA,PG-13,102,"$100,000,000.00 "
Independence Day: Resurgence,2016,Action,Color,English,USA,PG-13,120,"$165,000,000.00 "
Little Fockers,2010,Comedy,Color,English,USA,PG-13,98,"$100,000,000.00 "
Cheaper by the Dozen 2,2005,Adventure,Color,English,USA,PG,94,"$60,000,000.00 "
Sleepover,2004,Comedy,Color,English,USA,PG,89,"$10,000,000.00 "
The Final Destination,2009,Horror,Color,English,USA,R,82,"$40,000,000.00 "
The Dukes of Hazzard,2005,Action,Color,English,USA,PG-13,107,"$50,000,000.00 "
The Spirit,2008,Action,Color,English,USA,PG-13,103,"$60,000,000.00 "
The Next Best Thing,2000,Comedy,Color,English,USA,PG-13,99,"$25,000,000.00 "
Love the Coopers,2015,Comedy,Color,English,USA,PG-13,107,"$17,000,000.00 "
The Last Legion,2007,Action,Color,English,UK,PG-13,102,"$35,000,000.00 "
Darkness,2002,Horror,Color,English,USA,PG-13,103,"$10,600,000.00 "
Stay Alive,2006,Horror,Color,English,USA,PG-13,75,"$9,000,000.00 "
Baggage Claim,2013,Comedy,Color,English,USA,PG-13,96,"$8,500,000.00 "
Half Past Dead,2002,Action,Color,English,Germany,PG-13,98,"$13,000,000.00 "
8MM,1999,Mystery,Color,English,Germany,R,123,"$40,000,000.00 "
September Dawn,2007,Drama,Color,,USA,R,111,"$11,000,000.00 "
The Black Dahlia,2006,Crime,Color,English,Germany,R,121,"$50,000,000.00 "
The 5th Wave,2016,Action,Color,English,USA,PG-13,112,"$38,000,000.00 "
Superman III,1983,Action,Color,English,UK,PG,125,"$39,000,000.00 "
New York Minute,2004,Comedy,Color,English,USA,PG,91,"$30,000,000.00 "
Hanging Up,2000,Comedy,Color,English,Germany,PG-13,94,"$60,000,000.00 "
Confessions of a Teenage Drama Queen,2004,Comedy,Color,English,Germany,PG,89,"$15,000,000.00 "
xXx: State of the Union,2005,Action,Color,English,USA,PG-13,101,"$87,000,000.00 "
Zoom,2006,Action,Color,English,USA,PG,83,"$35,000,000.00 "
Timeline,2003,Action,Color,English,USA,PG-13,116,"$80,000,000.00 "
Sinister 2,2015,Horror,Color,English,USA,R,97,"$10,000,000.00 "
Over Her Dead Body,2008,Comedy,Color,English,USA,PG-13,95,"$10,000,000.00 "
The Grudge 2,2006,Horror,Color,English,USA,PG-13,137,"$20,000,000.00 "
The Animal,2001,Comedy,Color,English,USA,PG-13,84,"$22,000,000.00 "
Motherhood,2009,Comedy,Color,English,USA,PG-13,90,"$5,000,000.00 "
Corky Romano,2001,Comedy,Color,English,USA,PG-13,86,"$11,000,000.00 "
The Wash,2001,Comedy,Color,English,USA,R,93,"$4,000,000.00 "
Space Chimps,2008,Adventure,Color,English,USA,G,81,"$37,000,000.00 "
Taken 3,2014,Action,Color,English,France,PG-13,115,"$48,000,000.00 "
The Gunman,2015,Action,Color,English,USA,R,115,"$40,000,000.00 "
Fool's Gold,2008,Action,Color,English,USA,PG-13,112,"$70,000,000.00 "
Post Grad,2009,Comedy,Color,English,USA,PG-13,88,"$15,000,000.00 "
Paranormal Activity 4,2012,Horror,Color,English,USA,R,96,"$5,000,000.00 "
Ouija,2014,Fantasy,Color,English,USA,PG-13,89,"$5,000,000.00 "
Runner Runner,2013,Crime,Color,English,USA,R,88,"$30,000,000.00 "
Christmas with the Kranks,2004,Comedy,Color,English,USA,PG,99,"$60,000,000.00 "
Anacondas: The Hunt for the Blood Orchid,2004,Action,Color,English,USA,PG-13,97,"$25,000,000.00 "
Alex Cross,2012,Action,Color,English,USA,PG-13,101,"$35,000,000.00 "
An American Haunting,2005,Horror,Color,English,UK,PG-13,91,"$14,000,000.00 "
3 Ninjas Kick Back,1994,Action,Color,English,USA,PG,93,"$20,000,000.00 "
Playing for Keeps,2012,Comedy,Color,English,USA,PG-13,105,"$35,000,000.00 "
Eragon,2006,Action,Black and White,English,USA,PG,104,"$100,000,000.00 "
Alvin and the Chipmunks: The Road Chip,2015,Adventure,Color,English,USA,PG,92,"$90,000,000.00 "
The Haunted Mansion,2003,Comedy,Color,English,USA,PG,88,"$90,000,000.00 "
Freddy's Dead: The Final Nightmare,1991,Comedy,Color,English,USA,R,93,"$8,500,000.00 "
Ghost Ship,2002,Horror,Color,English,USA,R,91,"$35,000,000.00 "
Aloha,2015,Comedy,Color,English,USA,PG-13,105,"$37,000,000.00 "
Aloha,2015,Comedy,Color,English,USA,PG-13,105,"$37,000,000.00 "
License to Wed,2007,Comedy,Color,English,USA,PG-13,91,"$35,000,000.00 "
Survival of the Dead,2009,Horror,Color,English,USA,R,90,"$4,000,000.00 "
"Big Mommas: Like Father, Like Son",2011,Action,Color,English,USA,PG-13,113,"$32,000,000.00 "
The Jungle Book 2,2003,Adventure,Color,English,USA,G,72,"$20,000,000.00 "
The Cave,2005,Adventure,Color,English,USA,PG-13,93,"$30,000,000.00 "
Howard the Duck,1986,Action,Color,English,USA,PG,110,"$35,000,000.00 "
My Soul to Take,2010,Horror,Color,English,USA,R,107,"$25,000,000.00 "
My Soul to Take,2010,Horror,Color,English,USA,R,107,"$25,000,000.00 "
Max Payne,2008,Action,Color,English,Canada,PG-13,103,"$35,000,000.00 "
Zookeeper,2011,Comedy,Color,English,USA,PG,102,"$80,000,000.00 "
The Happening,2008,Sci-Fi,Color,English,USA,R,91,"$48,000,000.00 "
Congo,1995,Action,Color,English,USA,PG-13,109,"$50,000,000.00 "
Wild Wild West,1999,Action,Color,English,USA,PG-13,106,"$170,000,000.00 "
The Forest,2016,Horror,Color,English,USA,PG-13,93,"$10,000,000.00 "
Freddy Got Fingered,2001,Comedy,Color,English,USA,R,87,"$15,000,000.00 "
Fifty Shades of Grey,2015,Drama,Color,English,USA,R,129,"$40,000,000.00 "
Prom Night,2008,Horror,Color,English,USA,PG-13,89,"$20,000,000.00 "
The Bounty Hunter,2010,Action,Color,English,USA,PG-13,110,"$40,000,000.00 "
Bride Wars,2009,Comedy,Color,English,USA,PG,89,"$30,000,000.00 "
Holy Man,1998,Comedy,Color,English,USA,PG,114,"$60,000,000.00 "
Abandon,2002,Drama,Color,English,USA,PG-13,99,"$25,000,000.00 "
The Flintstones,1994,Comedy,Color,English,USA,PG,91,"$45,000,000.00 "
Superhero Movie,2008,Action,Color,English,USA,PG-13,82,"$35,000,000.00 "
A Thousand Words,2012,Comedy,Color,English,USA,PG-13,91,"$40,000,000.00 "
A Good Day to Die Hard,2013,Action,Color,English,USA,R,101,"$92,000,000.00 "
A Haunted House,2013,Comedy,Color,English,USA,R,86,"$2,500,000.00 "
The Rage: Carrie 2,1999,Horror,Black and White,English,USA,R,104,"$21,000,000.00 "
R.I.P.D.,2013,Action,Color,English,USA,PG-13,96,"$130,000,000.00 "
Good Luck Chuck,2007,Comedy,Color,English,USA,R,101,"$25,000,000.00 "
White Noise,2005,Drama,Color,English,UK,PG-13,101,"$10,000,000.00 "
Random Hearts,1999,Drama,Color,English,USA,R,133,"$64,000,000.00 "
The Bridge of San Luis Rey,2004,Drama,Color,English,UK,PG,120,"$24,000,000.00 "
New Year's Eve,2011,Comedy,Color,English,USA,PG-13,113,"$56,000,000.00 "
Gods of Egypt,2016,Action,Color,English,USA,PG-13,126,"$140,000,000.00 "
Legion,2010,Action,Color,English,USA,R,100,"$26,000,000.00 "
Tammy,2014,Comedy,Color,English,USA,R,100,"$20,000,000.00 "
90 Minutes in Heaven,2015,Drama,Color,English,USA,PG-13,121,"$5,000,000.00 "
An American Carol,2008,Comedy,Color,English,USA,PG-13,83,"$12,000,000.00 "
Gossip,2000,Drama,Color,English,USA,R,90,"$24,000,000.00 "
Jason X,2001,Action,Color,English,USA,R,85,"$11,000,000.00 "
Dudley Do-Right,1999,Comedy,Color,English,USA,PG,77,"$22,000,000.00 "
Spice World,1997,Comedy,Color,English,UK,PG,93,"$25,000,000.00 "
Marci X,2003,Comedy,Color,English,USA,R,80,"$20,000,000.00 "
Dirty Grandpa,2016,Comedy,Color,English,USA,R,109,"$11,500,000.00 "
No Good Deed,2014,Crime,Color,English,USA,PG-13,84,"$13,200,000.00 "
Beverly Hills Cop III,1994,Action,Color,English,USA,R,104,"$55,000,000.00 "
Red Riding Hood,2011,Fantasy,Color,English,USA,PG-13,100,"$42,000,000.00 "
The Transporter Refueled,2015,Action,Color,English,France,PG-13,96,"$25,000,000.00 "
Chernobyl Diaries,2012,Horror,Color,English,USA,R,86,"$1,000,000.00 "
The Big Wedding,2013,Comedy,Color,English,USA,R,89,"$35,000,000.00 "
Highlander: Endgame,2000,Action,Color,English,USA,R,101,"$15,000,000.00 "
Thomas and the Magic Railroad,2000,Adventure,Color,English,UK,G,85,"$19,000,000.00 "
Bats,1999,Horror,Color,English,USA,PG-13,91,"$6,500,000.00 "
